SD_SCHUL_CODE,SCHUL_NM,subject_count,subjects
7530126,청명고등학교,65,경제|경제 수학|고급 생명과학|고급 화학|고전 읽기|공통국어1|공통수학1|공통영어1|과학과제 연구|과학탐구실험1|교육학|기술·가정|기하|독서|동아시아사|문학|물리학Ⅰ|물리학Ⅱ|미술|미술 감상과 비평|미적분|사회·문화|사회문제 탐구|생명과학Ⅰ|생명과학Ⅱ|생활과 과학|생활과 윤리|세계사|세계지리|수학Ⅰ|수학과제 탐구|심리학|심화 영어 독해Ⅰ|여행지리|영미 문학 읽기|영어 독해와 작문|영어Ⅰ|운동과 건강|윤리와 사상|음악|음악 감상과 비평|인공지능 기초|일본어Ⅰ|일본어Ⅱ|자율·자치활동|자율활동|정보|정보과학|정치와 법|중국어Ⅰ|지구과학Ⅰ|지구과학Ⅱ|진로활동|체육|체육1|통합과학1|통합사회1|프로그래밍|한국사1|한국지리|한문Ⅰ|현대문학 감상|화학Ⅰ|화학Ⅱ|확률과 통계
7530127,청운고등학교,38,공통국어1|공통수학1|공통영어1|과학탐구실험1|교육학|문학|미술|미적분|봉사활동|사회문제 탐구|생명과학Ⅰ|생활과 과학|생활과 윤리|세계사|수학Ⅰ|스포츠 생활|스포츠축제|실용 영어|영어 독해와 작문|영어Ⅰ|영어권 문화|운동과 건강|음악|인공지능 기초|일본어Ⅰ|자율·자치활동|자율활동|진로활동|철학|체육 탐구|체육1|통합과학1|통합사회1|한국사1|한문|한자와 언어생활|현대문학 감상|화법과 작문
7530128,충현고등학교,74,[보강]미술 전공 실기|[보강]운동과 건강|게임 프로그래밍|경제|고전과 윤리|공연 실습|공통국어1|공통수학1|공통영어1|과학사|과학탐구실험1|기술·가정|기하|동아시아사|문예 창작 입문|문학|물리학Ⅰ|물리학Ⅱ|미술 감상과 비평|미술 전공 실기|미적분|빅데이터 분석|사회·문화|사회문제 탐구|생명과학Ⅰ|생명과학Ⅱ|생태와 환경|생활과 과학|생활과 윤리|생활과 한문|세계 문제와 미래 사회|세계사|세계지리|수학Ⅰ|스포츠 경기 실습|스포츠 생활|시창·청음|심리학|언어와 매체|여행지리|영미 문학 읽기|영어 독해와 작문|영어 회화|영어Ⅰ|영어권 문화|운동과 건강|윤리와 사상|음악|음악 감상과 비평|인공지능 기초|인공지능 수학|일본어Ⅰ|일본어Ⅱ|정보|정치와 법|중국어Ⅰ|중국어Ⅱ|지구과학Ⅰ|지구과학Ⅱ|진로활동|창의 경영|체육 전공 실기 기초|체육1|통합과학1|통합사회1|프로그래밍|한국사1|한국지리|한문Ⅰ|현대문학 감상|화법과 작문|화학Ⅰ|화학Ⅱ|확률과 통계
7530130,퇴계원고등학교,71,[보강]수학Ⅰ|경제|경제 수학|공통국어1|공통수학1|공통영어1|과학융합|과학탐구실험1|교육학|기하|동아시아사|로봇과 공학세계|문학|물리학 실험|물리학Ⅰ|물리학Ⅱ|미술|미술 전공 실기|미술 창작|미적분|민주시민(고)|사회·문화|사회문제 탐구|생명과학 실험|생명과학Ⅰ|생명과학Ⅱ|생태와 환경|생활과 과학|생활과 윤리|세계 문제와 미래 사회|세계사|세계시민(고)|세계지리|수학Ⅰ|수학과제 탐구|스페인어Ⅱ|스포츠 생활|심리학|심화 국어|심화 영어Ⅰ|언어와 매체|여행지리|영어 독해와 작문|영어Ⅰ|영어권 문화|윤리와 사상|음악|음악 연주|음악 전공 실기|일본어Ⅰ|일본어Ⅱ|정보|정치와 법|중국어Ⅰ|중국어Ⅱ|지구과학Ⅰ|지구과학Ⅱ|진로활동|체육|체육1|통합과학1|통합사회1|팀프로젝트|한국사1|한국지리|현대문학 감상|화법과 작문|화학 실험|화학Ⅰ|화학Ⅱ|확률과 통계
7530131,평촌고등학교,64,[보강]기술·가정|[보강]언어와 매체|[보강]창의 경영|경제|공통국어1|공통수학1|공통영어1|공학 일반|과학과제 연구|과학탐구실험1|기술·가정|기하|독서|물리학Ⅰ|물리학Ⅱ|미술|미술 감상과 비평|미술 이론|미적분|사회·문화|사회문제 탐구|생명과학Ⅰ|생명과학Ⅱ|생활과 과학|생활과 윤리|세계사|세계지리|수학Ⅰ|수학여행|스포츠 생활|심화 국어|심화 수학Ⅰ|심화 영어 독해Ⅰ|언어와 매체|여행지리|영어 독해와 작문|영어Ⅰ|운동과 건강|윤리와 사상|음악|음악 감상과 비평|인공지능 기초|일본어 회화Ⅰ|일본어Ⅰ|정치와 법|주제별체험학습|중국어 회화Ⅰ|중국어Ⅰ|지구과학Ⅰ|지구과학Ⅱ|진로활동|체육 탐구|체육1|통합과학1|통합사회1|프로그래밍|한국사1|한국지리|한문|한문Ⅰ|화법과 작문|화학Ⅰ|화학Ⅱ|확률과 통계
7530132,평택고등학교,62,[보강]고전 읽기|[보강]생명과학Ⅰ|[보강]생명과학Ⅱ|[보강]자율·자치활동|[보강]화학Ⅱ|경제|고전 읽기|고전과 윤리|공통국어1|공통수학1|공통영어1|과학과제 연구|기하|동아리활동|동아시아사|문학|물리학 실험|물리학Ⅱ|미술|사회문제 탐구|생명과학 실험|생명과학Ⅰ|생명과학Ⅱ|생활과 과학|생활과 윤리|수학Ⅰ|수학Ⅱ|스포츠 생활|심리학|심화 국어|심화 수학Ⅰ|심화 영어 독해Ⅰ|언어와 매체|여행지리|영어 독해와 작문|영어Ⅰ|영어권 문화|운동과 건강|음악|인공지능 기초|인공지능 수학|일본어|일본어Ⅱ|자율·자치활동|자율활동|정보|정치와 법|중국어|지구과학Ⅰ|지구과학Ⅱ|진로와 직업|진로활동|체육1|통합과학1|통합사회1|한국사1|한국지리|한문|화법과 작문|화학 실험|화학Ⅱ|확률과 통계
7530133,포천고등학교,73,[보강]공통국어1|[보강]동아시아사|[보강]미적분|[보강]세계사|[보강]영어 독해와 작문|[보강]운동과 건강|[보강]한국사1|[보강]화학Ⅰ|[보강]확률과 통계|경제|공통국어1|공통수학1|공통영어1|공학 일반|과학탐구실험1|기술·가정|기하|독서토론|동아시아사|문학|물리학Ⅰ|물리학Ⅱ|미술|미술 창작|미적분|사회·문화|사회문제 탐구|생명과학Ⅰ|생명과학Ⅱ|생활과 과학|생활과 윤리|생활과학 탐구|세계사|세계지리|수학Ⅰ|식품과 영양|심화 국어|여행지리|영어 독해와 작문|영어Ⅰ|영어권 문화|운동과 건강|윤리와 사상|음악|음악 연주|응용 프로그래밍 개발|인공지능과 미래사회|일본어Ⅰ|자율·자치활동|자율활동|전공 기초 중국어|정보|정보과학|정치와 법|중국어Ⅰ|지구과학Ⅰ|지구과학Ⅱ|진로 영어|진로활동|체육|체육1|통합과학1|통합사회1|한국사1|한국지리|한문Ⅰ|한문Ⅱ|현대 세계의 변화|현대문학 감상|화법과 작문|화학Ⅰ|화학Ⅱ|확률과 통계
7530134,함현고등학교,80,[보강]논술|[보강]사회문제 탐구|경제|경제 수학|고전 읽기|고전과 윤리|공통국어1|공통수학1|공통영어1|과학탐구실험1|기하|논술|동아시아사|문학|물리학ⅠA|물리학ⅠB|물리학Ⅱ|미술|미술 창작|미적분|사회·문화A|사회·문화B|사회·문화C|사회문제 탐구|생명과학ⅠA|생명과학ⅠB|생명과학ⅠC|생명과학Ⅱ|생활과 윤리A|생활과 윤리B|생활과 윤리C|세계사A|세계사C|세계지리|수학Ⅰ|스포츠 생활|실용 국어|심화 국어|심화 영어Ⅰ|언어와 매체|여행지리|영미 문학 읽기|영어 독해와 작문|영어Ⅰ|영어권 문화|윤리와 사상|융합과학|융합과학 탐구|융합과학 탐구A|융합과학 탐구B|융합과학 탐구C|음악|음악 감상과 비평|인공지능 기초|인공지능 수학|일본 문화|일본어Ⅰ|자율·자치활동|자율활동|정보|정치와 법|중국어Ⅰ|지구과학ⅠA|지구과학ⅠB|지구과학ⅠC|지구과학Ⅱ|진로활동|체육 탐구|체육1|통합과학1|통합사회1|한국사1|한국지리|한문|화법과 작문|화학ⅠA|화학ⅠB|화학ⅠC|화학Ⅱ|확률과 통계
7530135,행신고등학교,62,[보강]미술|[보강]윤리와 사상|경제|경제 수학|고전과 윤리|공통국어1|공통수학1|공통영어1|공학 일반|과학탐구실험1|기술·가정|기하|동아시아사|문학|물리학Ⅰ|물리학Ⅱ|미술|미술 창작|미적분|사회·문화|생명과학Ⅰ|생명과학Ⅱ|생활과 과학|생활과 윤리|생활과 한문|세계 문제와 미래 사회|세계사|세계지리|수학Ⅰ|스포츠 생활|심화 국어|언어와 매체|여행지리|영어 독해와 작문|영어Ⅰ|영어권 문화|운동과 건강|윤리와 사상|음악|음악 연주|인공지능 기초|일본 문화|일본어Ⅰ|자율·자치활동|자율활동|정보|정치와 법|중국 문화|중국어Ⅰ|지구과학Ⅰ|지구과학Ⅱ|진로활동|체육1|통합과학1|통합사회1|한국사1|한국지리|화법과 작문|화학Ⅰ|화학Ⅱ|확률과 통계|환경
7530136,한솔고등학교,60,[보강]여행지리|[보강]한국지리|경제 수학|고전과 윤리|공통국어1|공통수학1|공통영어1|과학탐구실험1|기하|문학|물리학Ⅰ|물리학Ⅱ|미술|미술 창작|미적분|사회·문화|사회문제 탐구|생명과학Ⅰ|생명과학Ⅱ|생활과 과학|생활과 윤리|세계사|세계지리|수학Ⅰ|수학과제 탐구|스포츠 생활|심화 국어|심화 영어 독해Ⅰ|심화 영어Ⅰ|언어와 매체|여행지리|영미 문학 읽기|영어Ⅰ|운동과 건강|윤리와 사상|음악|음악 감상과 비평|인공지능 기초|인문학적 감성과 역사 이해|일본 문화|일본어Ⅰ|자율·자치활동|자율활동|정보과학|정치와 법|중국 문화|중국어Ⅰ|지구과학Ⅰ|지구과학Ⅱ|진로활동|체육1|통합과학1|통합사회1|프로그래밍|한국사1|한국지리|화법과 작문|화학Ⅰ|화학Ⅱ|확률과 통계
7530137,화수고등학교,61,[보강]경제 수학|[보강]생활과 윤리|[보강]윤리와 사상|경제 수학|고전과 윤리|공통국어1|공통수학1|공통영어1|공학 일반|과학탐구실험1|기하|독서|동아시아사|물리학Ⅰ|물리학Ⅱ|미술|미술 창작|미적분|사회·문화|사회문제 탐구|생명과학Ⅰ|생명과학Ⅱ|생활과 과학|생활과 윤리|세계사|세계지리|수학Ⅰ|스포츠 생활|심화 국어|언어와 매체|여행지리|영어 독해와 작문|영어Ⅰ|영어권 문화|운동과 건강|윤리와 사상|음악|음악 감상과 비평|인간 발달|일본어 회화Ⅰ|일본어Ⅰ|자율활동|정보|정치와 법|중국 문화|중국어 회화Ⅰ|지구과학Ⅰ|지구과학Ⅱ|진로활동|체육1|통합과학1|통합사회1|프로그래밍|한국사1|한국지리|한문Ⅰ|현대 세계의 변화|화법과 작문|화학Ⅰ|화학Ⅱ|확률과 통계
7530138,화정고등학교,69,[보강]경제|[보강]공통국어1|[보강]공통수학1|[보강]공통영어1|[보강]사회·문화|[보강]운동과 건강|[보강]정보|[보강]진로활동|경제 수학|고전 읽기|공통국어1|공통수학1|공통영어1|과학과제 연구|과학탐구실험1|기술·가정|기하|논술|독서|동아시아사|문학|물리학Ⅰ|물리학Ⅱ|미술|미술 감상과 비평|미술 창작|미적분|민주시민(고)|사회·문화|사회문제 탐구|생명과학Ⅰ|생명과학Ⅱ|생활과 과학|생활과 윤리|세계사|세계지리|수학Ⅰ|스포츠 생활|심화 국어|심화 수학Ⅰ|심화 영어 독해Ⅰ|심화 영어Ⅰ|여행지리|영어Ⅰ|영어권 문화|운동과 건강|윤리와 사상|음악|음악 연주|일본 문화|일본어Ⅰ|정보|정치와 법|졸업앨범 촬영|중국 문화|중국어Ⅰ|지구과학Ⅰ|지구과학Ⅱ|진로활동|체육1|체육한마당|통합과학1|통합사회1|한국사1|한국지리|화학Ⅰ|화학Ⅱ|확률과 통계|환경
7530139,효원고등학교,61,[보강]세계지리|[보강]여행지리|고전 읽기|공통국어1|공통수학1|공통영어1|공학 일반|과학과제 연구|과학탐구실험1|국제 경제|기술·가정|기하|동아시아사|문학|물리학 실험|물리학Ⅰ|물리학Ⅱ|미술|미적분|사회·문화|사회문제 탐구|생명과학 실험|생명과학Ⅰ|생명과학Ⅱ|생활과 윤리|세계사|세계지리|수학Ⅰ|스포츠 생활|시스템 프로그래밍|심화 국어|심화 수학Ⅰ|심화 영어Ⅰ|언어와 매체|여행지리|영어 독해와 작문|영어 회화|영어Ⅰ|영어권 문화|운동과 건강|윤리와 사상|융합과학|음악|일본어Ⅰ|정치와 법|중국어Ⅰ|지구과학Ⅰ|지구과학Ⅱ|진로활동|체육1|통합과학1|통합사회1|프로그래밍|한국사1|한국지리|한문Ⅰ|화법과 작문|화학 실험|화학Ⅰ|화학Ⅱ|확률과 통계
7530140,흥진고등학교,69,경제|고전 읽기|공통국어1|공통수학1|공통영어1|과학탐구실험1|기술·가정|기하|독서|동아리활동|동아시아사|드로잉|만화창작|매체 미술|문학|물리학Ⅰ|물리학Ⅱ|미술|미술 창작|미적분|사회·문화|사회문제 탐구|생명과학Ⅰ|생명과학Ⅱ|생활과 과학|생활과 윤리|생활과 한문|세계사|세계지리|수학Ⅰ|수학과제 탐구|스포츠 문화|스포츠 생활|식품안전과 건강|실용 영어|심리학|심화 국어|여행지리|연극의 이해|영어 독해와 작문|영어Ⅰ|영어권 문화|운동과 건강|웹프로그래밍|윤리와 사상|음악|음악 감상과 비평|음악 연주와 창작|인공지능 기초|일본어Ⅰ|일본어Ⅱ|정보|정보과학|정치와 법|중국 문화|중국어Ⅰ|지구과학Ⅰ|지구과학Ⅱ|지식 재산 일반|진로활동|통합과학1|통합사회1|평면 조형|프로그래밍(PYTHON)|한국사1|한국지리|화학Ⅰ|화학Ⅱ|확률과 통계
7530141,경민고등학교,86,[보강]문학|[보강]융합과학|[보강]지구과학Ⅰ|[보강]지구과학Ⅱ|개인·대인 운동|경제|고전 읽기|고전과 윤리|공통국어1|공통수학1|공통영어1|과학탐구실험1|교육학|기본 수학|기본 영어|기하|동아시아사|문학|물리학Ⅰ|물리학Ⅱ|미술|미술 감상과 비평|미술 이론|미술 창작|미적분|사회·문화|사회문제 탐구|삶과 종교|생명과학 실험|생명과학Ⅰ|생명과학Ⅱ|생활과 과학|생활과 윤리|세계사|세계시민|세계지리|수학Ⅰ|수학과제 탐구|스포츠 문화|실용 국어|실용 영어|심리학|언어와 매체|영어 독해와 작문|영어Ⅰ|운동과 건강|윤리와 사상|융합과학|음악|음악 감상과 비평|음악 연주|음악 이론|인공지능 기초|인공지능과 미래사회|일본 문화|일본어Ⅰ|자율·자치활동|자율활동|정보|정보과학|정치와 법|중국 문화|중국어Ⅰ|지구과학Ⅰ|지구과학Ⅱ|진로 영어|진로와 직업|진로활동|체육|체육 전공 실기 기초|체육 전공 실기 심화|체육 탐구|체육과 진로 탐구|통합과학1|통합사회1|한국사1|한국지리|한문|한문Ⅰ|한문Ⅱ|현대문학 감상|화법과 작문|화학 실험|화학Ⅰ|화학Ⅱ|확률과 통계
7530143,경안고등학교,62,개교기념일|고전 읽기|공통국어1|공통수학1|공통영어1|과학과제 연구|과학탐구실험1|기술·가정|기하|논술|동아리활동|동아시아사|문학|물리학 실험|물리학Ⅰ|물리학Ⅱ|미술|미적분|사회·문화|사회문제 탐구|생명과학Ⅰ|생명과학Ⅱ|생활과 과학|생활과 윤리|세계사|수학Ⅰ|스포츠 생활|실용 수학|실용 영어|심화 수학Ⅰ|언어와 매체|여행지리|영어 독해와 작문|영어Ⅰ|영어권 문화|운동과 건강|윤리와 사상|음악|인공지능 기초|일본어Ⅰ|자율·자치활동|자율활동|정보|정치와 법|중국어Ⅰ|지구과학Ⅰ|지구과학Ⅱ|지식 재산 일반|진로 영어|진로활동|체육1|통합과학1|통합사회1|한국사1|한국지리|한문Ⅰ|현대문학 감상|화법과 작문|화학 실험|화학Ⅰ|화학Ⅱ|확률과 통계
7530144,계원예술고등학교,135,가야금1|가야금Ⅰ|가야금Ⅱ|공연실습1|공연실습Ⅱ|공통국어1|공통수학1|공통영어1|국악타악Ⅱ|기술·가정|기초동양화1|기초드로잉1|기초디자인1|기초발레1|기초발레Ⅱ|기초발레Ⅲ|기초서양화1|기초조소1|기초한국무용1|기초한국무용Ⅱ|기초한국무용Ⅲ|기초현대무용1|기초현대무용Ⅱ|기초현대무용Ⅲ|논술|대금 Ⅱ|더블베이스1|독서|독일어Ⅰ|동아리활동|동양화 드로잉Ⅲ|동양화Ⅰ|디자인Ⅰ|디자인드로잉Ⅲ|무용의 이해|문학|문학과 매체|미술 창작|바순Ⅱ|바이올린1|바이올린Ⅰ|바이올린Ⅱ|발레1|발레Ⅲ|발레Ⅴ|비올라1|비올라Ⅰ|비올라Ⅱ|사진 표현 기법|사회·문화|색소폰1|생명과학Ⅰ|생활과 윤리|서양화Ⅰ|서양화드로잉Ⅲ|성악1|성악Ⅰ|성악Ⅱ|수학Ⅰ|수학Ⅱ|스포츠 생활|시나리오1|시나리오Ⅰ|시창·청음1|시창·청음Ⅰ|시창·청음Ⅱ|실용음악1|실용음악Ⅰ|실용음악Ⅱ|연극 감상과 비평|연극 제작 실습|연극의 이해 Ⅰ|연극의 이해1|연기 Ⅱ|연기1|연기Ⅰ|영어Ⅰ|영어Ⅱ|영화 감상과 비평|영화 제작 실습|영화기술|영화의 이해 Ⅰ|영화의 이해1|영화창작과 표현|오르간Ⅱ|오보에Ⅰ|오보에Ⅱ|운동과 건강|음악이론 Ⅰ|음악이론1|음악전문실기Ⅰ|작곡1|작곡Ⅰ|작곡Ⅱ|조소Ⅰ|조소드로잉Ⅲ|진로활동|체육1|첼로1|첼로Ⅰ|첼로Ⅱ|클라리넷 Ⅰ|클라리넷1|클라리넷Ⅱ|클래식기타1|타악기1|타악기Ⅱ|통합과학1|통합사회1|트럼펫Ⅱ|트롬본Ⅱ|판소리Ⅰ|플루트1|플루트Ⅰ|플루트Ⅱ|피리1|피아노1|피아노Ⅰ|피아노Ⅱ|하프Ⅱ|한국무용 Ⅴ|한국무용1|한국무용Ⅲ|한국사|한국지리|한문Ⅰ|해금 Ⅱ|해금1|해금Ⅰ|현대무용1|현대무용Ⅲ|현대무용Ⅴ|호른1|호른Ⅰ|화학Ⅰ
